ID,Source,Severity,Start_Time,End_Time,latitude,longitude,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-880,Source2,3,2016-06-22 11:26:59,2016-06-22 11:56:59,37.74055900000001,-121.58578500000002,,,0.0,Right hand shoulder blocked due to accident on I-580 Westbound at Exit 63 Grant Line Rd.,I-580 W,Tracy,Alameda,CA,95377,US,US/Pacific,KLVK,2016-06-22 11:53:00,78.1,,37.0,29.97,10.0,NW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-881,Source2,3,2016-06-22 11:45:37,2016-06-22 12:15:37,37.997124,-122.286018,,,0.0,Accident on I-80 Westbound at Exit 22 Pinole Valley Rd.,Pinole Valley Rd,Pinole,Contra Costa,CA,94564,US,US/Pacific,KCCR,2016-06-22 11:53:00,78.1,,35.0,29.92,10.0,SSW,17.3,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-882,Source2,2,2016-06-22 11:40:37,2016-06-22 12:10:37,37.337513,-122.059784,,,0.0,Right hand shoulder blocked due to accident on CA-85 Southbound at Exits 19A 19B / Homestead Rd.,Homestead Rd,Cupertino,Santa Clara,CA,95014,US,US/Pacific,KNUQ,2016-06-22 11:56:00,69.1,,58.0,30.03,10.0,North,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-883,Source2,2,2016-06-22 12:09:08,2016-06-22 12:39:08,37.276817,-122.007233,,,0.0,Right hand shoulder blocked due to accident on CA-85 Northbound after Exit 14 Saratoga Ave.,Norman Y Mineta Hwy,Saratoga,Santa Clara,CA,95070,US,US/Pacific,KSJC,2016-06-22 11:53:00,72.0,,53.0,30.01,10.0,WNW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-884,Source2,2,2016-06-22 12:04:35,2016-06-22 12:49:35,38.494873,-121.45028700000002,,,0.0,Accident on East Pkwy at Florin Rd.,East Pkwy,Sacramento,Sacramento,CA,95823-3131,US,US/Pacific,KSAC,2016-06-22 11:53:00,81.0,,38.0,29.93,10.0,Variable,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-885,Source2,2,2016-06-22 12:03:52,2016-06-22 12:48:52,38.409306,-121.35331,,,0.0,Accident on Waterman Rd at Elk Grove Blvd.,Elk Grove Blvd,Elk Grove,Sacramento,CA,95624-2101,US,US/Pacific,KSAC,2016-06-22 11:53:00,81.0,,38.0,29.93,10.0,Variable,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-886,Source2,3,2016-06-22 12:24:23,2016-06-22 12:54:23,37.89658,-122.071281,,,0.0,Right hand shoulder blocked due to accident on I-680 Southbound at CA-24.,Mt Diablo Blvd,Walnut Creek,Contra Costa,CA,94597,US,US/Pacific,KCCR,2016-06-22 12:53:00,81.0,,30.0,29.91,10.0,South,15.0,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-887,Source2,2,2016-06-22 12:22:52,2016-06-22 13:07:52,37.955479,-121.324814,,,0.0,Accident on Carlton Ave near Fremont St.,Carlton Ave,Stockton,San Joaquin,CA,95203-1941,US,US/Pacific,KSCK,2016-06-22 11:55:00,88.0,,21.0,29.93,10.0,West,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-888,Source2,3,2016-06-22 12:42:09,2016-06-22 13:12:09,38.022526,-122.262299,,,0.0,Accident on I-80 Westbound at Exit 24 Willow Ave.,I-80 E,Hercules,Contra Costa,CA,94547,US,US/Pacific,KCCR,2016-06-22 12:53:00,81.0,,30.0,29.91,10.0,South,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-889,Source2,3,2016-06-22 12:29:21,2016-06-22 12:59:21,37.687485,-122.133484,,,0.0,Right hand shoulder blocked due to accident on I-238 Northbound at I-880.,Nimitz Fwy S,San Leandro,Alameda,CA,94579,US,US/Pacific,KHWD,2016-06-22 12:54:00,64.0,,60.0,30.05,10.0,West,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-890,Source2,3,2016-06-22 12:41:12,2016-06-22 13:11:12,37.334255,-122.032471,,,0.0,#1 lane blocked due to accident on I-280 Northbound at Exit 11 De Anza Blvd.,N De Anza Blvd,Cupertino,Santa Clara,CA,95014,US,US/Pacific,KNUQ,2016-06-22 12:56:00,69.1,,58.0,30.03,10.0,North,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-891,Source2,2,2016-06-22 12:31:22,2016-06-22 13:01:22,37.381866,-121.963829,,,0.0,Accident on County Hwy-G4 Montague Expy Eastbound near US-101.,Bayshore Fwy S,Santa Clara,Santa Clara,CA,95054,US,US/Pacific,KSJC,2016-06-22 12:53:00,73.9,,50.0,30.0,10.0,WNW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-892,Source2,2,2016-06-22 12:46:58,2016-06-22 13:16:58,37.704407,-122.394241,,,0.0,#2 &amp; #3 lane blocked due to accident on US-101 Southbound at Harney Way.,Bayshore Fwy S,Brisbane,San Mateo,CA,94005,US,US/Pacific,KSFO,2016-06-22 12:56:00,63.0,,63.0,30.03,10.0,West,21.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-893,Source2,3,2016-06-22 12:43:29,2016-06-22 13:13:29,38.169338,-122.199928,,,0.0,Accident on I-80 Eastbound at Exit 36 American Canyon Rd.,I-80 E,American Canyon,Solano,CA,94503,US,US/Pacific,KAPC,2016-06-22 12:54:00,73.9,,50.0,29.94,10.0,SSW,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-894,Source2,3,2016-06-22 12:56:27,2016-06-22 13:26:27,37.795124,-122.266594,,,0.0,#1 &amp; #2 lane blocked due to accident on I-880 Southbound at I-880 Exit 41A / Oak St.,Nimitz Fwy S,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,2016-06-22 12:53:00,64.9,,61.0,30.02,10.0,West,11.5,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-895,Source2,2,2016-06-22 12:53:01,2016-06-22 13:23:01,37.276817,-122.007233,,,0.0,Shoulder blocked due to accident on CA-85 Northbound at Exit 14 Saratoga Ave.,Norman Y Mineta Hwy,Saratoga,Santa Clara,CA,95070,US,US/Pacific,KSJC,2016-06-22 12:53:00,73.9,,50.0,30.0,10.0,WNW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-896,Source2,3,2016-06-22 13:05:41,2016-06-22 13:35:41,37.756107,-122.392464,,,0.0,Accident on I-280 Southbound at Exit 55 Pennsylvania Ave.,I-280 S,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2016-06-22 12:53:00,64.9,,61.0,30.02,10.0,West,11.5,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-897,Source2,3,2016-06-22 13:05:08,2016-06-22 13:35:08,37.793484,-122.263992,,,0.0,Accident on I-880 Southbound at Exit 41A Oak St.,I-880 N,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,2016-06-22 12:53:00,64.9,,61.0,30.02,10.0,West,11.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-898,Source2,2,2016-06-22 13:18:24,2016-06-22 13:48:24,37.877388,-122.184158,,,0.0,Accident on CA-24 Eastbound at Exit 9 Camino Pablo.,CA-24 E,Orinda,Contra Costa,CA,94563,US,US/Pacific,KCCR,2016-06-22 12:53:00,81.0,,30.0,29.91,10.0,South,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-899,Source2,2,2016-06-22 13:19:25,2016-06-22 14:04:25,38.478897,-121.421066,,,0.0,Accident on Stockton Blvd at Massie Cir.,Suncountry Ln,Sacramento,Sacramento,CA,95823,US,US/Pacific,KSAC,2016-06-22 12:53:00,84.0,,33.0,29.92,10.0,SSW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-900,Source2,2,2016-06-22 13:42:52,2016-06-22 14:12:52,37.54932,-122.292496,,,0.0,Accident on US-101 Southbound at Exit 414B CA-92.,Bayshore Fwy S,San Mateo,San Mateo,CA,94403,US,US/Pacific,KSQL,2016-06-22 13:54:00,71.6,,50.0,30.0,10.0,NNW,12.7,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-901,Source2,2,2016-06-22 13:42:22,2016-06-22 14:27:22,38.588772,-121.404259,,,0.0,Accident on Hurley Way at Oak Terrace Ct.,Hurley Way,Sacramento,Sacramento,CA,95825-3608,US,US/Pacific,KMCC,2016-06-22 13:35:00,89.6,,24.0,29.91,9.0,SE,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-902,Source2,3,2016-06-22 13:54:49,2016-06-22 14:24:49,37.76329000000001,-122.216171,,,0.0,Accident on I-880 Northbound at Exit 37 66th Ave.,I-880 N,Oakland,Alameda,CA,94601,US,US/Pacific,KOAK,2016-06-22 13:53:00,64.9,,61.0,30.02,10.0,West,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-903,Source2,2,2016-06-22 13:53:36,2016-06-22 14:23:36,37.994179,-122.074287,,,0.0,Accident on Blum Rd at CA-4.,Blum Rd,Martinez,Contra Costa,CA,94553-4308,US,US/Pacific,KCCR,2016-06-22 13:53:00,82.9,,29.0,29.9,10.0,SSW,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-904,Source2,3,2016-06-22 14:00:36,2016-06-22 14:47:00,38.641266,-121.473755,,,0.0,Right hand shoulder blocked due to accident on I-80 Westbound near Exit 89 Northgate Blvd.,I-80 W,Sacramento,Sacramento,CA,95834,US,US/Pacific,KMCC,2016-06-22 13:55:00,89.6,,22.0,29.91,9.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-905,Source2,3,2016-06-22 14:00:36,2016-06-22 14:45:36,38.631653,-121.397972,,,0.0,Shoulder blocked on entry ramp due to accident on I-80 Bus Capital City Fwy Northbound at Fulton Ave.,Capital City Fwy E,Sacramento,Sacramento,CA,95821,US,US/Pacific,KMCC,2016-06-22 13:55:00,89.6,,22.0,29.91,9.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-906,Source2,3,2016-06-22 14:04:35,2016-06-22 14:34:35,37.560719,-122.035637,,,0.0,Accident on I-880 Southbound at Exit 21 CA-84.,Nimitz Fwy S,Newark,Alameda,CA,94560,US,US/Pacific,KPAO,2016-06-22 13:47:00,69.8,,64.0,30.0,10.0,NNW,18.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-907,Source2,2,2016-06-22 14:04:29,2016-06-22 14:49:29,38.343533,-121.335594,,,0.0,Right hand shoulder blocked due to accident on CA-99 Northbound at Exit 281 Dillard Rd.,CA-99 N,Wilton,Sacramento,CA,95693,US,US/Pacific,KMHR,2016-06-22 13:45:00,89.6,,24.0,29.9,10.0,SW,9.2,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-908,Source2,3,2016-06-22 14:16:51,2016-06-22 15:01:51,38.546047,-121.509056,,,0.0,Right hand shoulder blocked due to accident on I-5 Northbound near Exit 516 Sutterville Rd.,I-5 N,Sacramento,Sacramento,CA,95818,US,US/Pacific,KSAC,2016-06-22 13:53:00,87.1,,27.0,29.9,10.0,South,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-909,Source2,2,2016-06-22 14:31:14,2016-06-22 15:01:14,38.026489,-121.960167,,,0.0,Accident on Willow Pass Rd at Port Chicago Hwy.,Port Chicago Hwy,Pittsburg,Contra Costa,CA,94565,US,US/Pacific,KCCR,2016-06-22 14:53:00,84.0,,27.0,29.89,10.0,South,12.7,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-910,Source2,2,2016-06-22 14:29:28,2016-06-22 15:17:00,39.202377,-121.062012,,,0.0,Accident on CA-49 Golden Center Fwy Southbound at McKnight Way.,Golden Center Fwy S,Grass Valley,Nevada,CA,95949,US,US/Pacific,KGOO,2016-06-22 14:25:00,84.2,,15.0,30.06,10.0,SSW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-911,Source2,2,2016-06-22 14:40:35,2016-06-22 15:10:35,36.988647,-121.982933,,,0.0,Accident on Soquel Dr between CA-1 and Hospital Dr.,Commercial Xing,Santa Cruz,Santa Cruz,CA,95065,US,US/Pacific,KWVI,2016-06-22 14:53:00,71.1,,53.0,30.0,10.0,SSE,9.2,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-912,Source2,2,2016-06-22 14:50:47,2016-06-22 15:20:47,37.539642,-121.923859,,,0.0,Accident on CA-238 Mission Blvd Southbound at I-680.,Mission Rd,Fremont,Alameda,CA,94539,US,US/Pacific,KNUQ,2016-06-22 14:56:00,70.0,,59.0,30.01,10.0,NNW,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-913,Source2,2,2016-06-22 14:52:35,2016-06-22 15:37:35,38.116135,-121.395554,,,0.0,Accident on CA-12 at Thornton Rd.,W Highway 12,Lodi,San Joaquin,CA,95242,US,US/Pacific,KSCK,2016-06-22 14:55:00,95.0,,19.0,29.9,10.0,NW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-914,Source2,2,2016-06-22 14:56:21,2016-06-22 15:26:21,38.23616,-122.461472,,,0.0,Accident on CA-116 Arnold Dr at CA-121 Arnold Dr.,Bonneau Rd,Sonoma,Sonoma,CA,95476-9229,US,US/Pacific,KO69,2016-06-22 14:55:00,75.2,,41.0,29.99,10.0,West,11.5,,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-915,Source2,2,2016-06-22 15:22:39,2016-06-22 15:52:39,38.676525,-121.359612,,,0.0,One lane blocked due to accident on Walerga Rd at Oakhollow Dr.,Oakhollow Dr,Sacramento,Sacramento,CA,95842,US,US/Pacific,KMCC,2016-06-22 15:15:00,93.2,,19.0,29.89,10.0,SSW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-916,Source2,3,2016-06-22 15:36:39,2016-06-22 16:06:39,37.784885,-122.39267,,,0.0,Accident on I-80 Westbound at Exits 2B 2C Harrison St.,James Lick Fwy N,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2016-06-22 15:53:00,66.0,,59.0,30.01,10.0,West,13.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-917,Source2,3,2016-06-22 15:37:17,2016-06-22 16:07:17,37.351471,-121.91433700000002,,,0.0,Accident on I-880 Northbound at Exit 3 Airport Blvd.,I-880 N,San Jose,Santa Clara,CA,95110,US,US/Pacific,KSJC,2016-06-22 15:53:00,75.0,,48.0,29.98,10.0,WNW,13.8,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-918,Source2,2,2016-06-22 15:54:24,2016-06-22 16:24:24,38.937412,-121.095352,,,0.0,Accident on CA-49 Grass Valley Hwy near Masters Ct.,Grass Valley Hwy,Auburn,Placer,CA,95603-2520,US,US/Pacific,KAUN,2016-06-22 15:55:00,91.4,,20.0,29.97,10.0,South,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-919,Source2,3,2016-06-22 15:55:13,2016-06-22 16:25:13,38.772587,-121.253479,,,0.0,Accident on CA-65 Southbound at Exits 306A 306B I-80.,CA-65 N,Roseville,Placer,CA,95678,US,US/Pacific,KMCC,2016-06-22 15:55:00,93.2,,19.0,29.88,10.0,South,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-920,Source2,2,2016-06-22 15:55:51,2016-06-22 16:25:51,39.300751,-121.029884,,,0.0,Accident on Lake Vera Purdon Rd near Marigold Way.,Lake Vera Purdon Rd,Nevada City,Nevada,CA,95959-9455,US,US/Pacific,KGOO,2016-06-22 15:45:00,84.2,,13.0,30.05,10.0,SSW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-921,Source2,3,2016-06-22 16:30:45,2016-06-22 17:00:45,37.410072,-121.879219,,,0.0,Lane blocked due to accident on I-680 Northbound at Exit 6 County Hwy-G4 Montague Expy.,I-680 S,Milpitas,Santa Clara,CA,95035,US,US/Pacific,KSJC,2016-06-22 16:53:00,73.0,,51.0,29.98,10.0,WNW,16.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-922,Source2,2,2016-06-22 16:45:30,2016-06-22 17:15:30,38.675251,-121.352432,,,0.0,Accident on Hillsdale Blvd at Diablo Dr.,Hillsdale Blvd,Sacramento,Sacramento,CA,95842-3102,US,US/Pacific,KMCC,2016-06-22 16:35:00,93.2,,19.0,29.87,10.0,SSW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-923,Source2,2,2016-06-22 16:50:46,2016-06-22 17:20:46,38.667656,-121.33844,,,0.0,Accident on Auburn Blvd near Palm Ave.,Auburn Blvd,Sacramento,Sacramento,CA,95841-2806,US,US/Pacific,KMCC,2016-06-22 16:55:00,93.2,,17.0,29.87,9.0,South,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-924,Source2,2,2016-06-22 16:44:48,2016-06-22 17:14:48,38.678547,-121.235008,,,0.0,Accident on County Hwy-E14 Greenback Ln at Illinois Ave.,Illinois Ave,Orangevale,Sacramento,CA,95662,US,US/Pacific,KMCC,2016-06-22 16:35:00,93.2,,19.0,29.87,10.0,SSW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-925,Source2,2,2016-06-22 16:44:23,2016-06-22 17:14:23,39.143547,-121.061333,,,0.0,Accident on Alta Sierra Dr at Meyer Way.,Meyer Way,Grass Valley,Nevada,CA,95949-6817,US,US/Pacific,KGOO,2016-06-22 16:45:00,86.0,,13.0,30.05,10.0,SSW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-926,Source2,3,2016-06-22 17:47:35,2016-06-22 18:32:35,38.552616,-121.69381,,,0.0,Right hand shoulder blocked due to accident on I-80 Eastbound at Exit 75 Chiles Rd.,I-80 E,Davis,Yolo,CA,95618,US,US/Pacific,KEDU,2016-06-22 17:55:00,89.6,,29.0,29.85,10.0,SSW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-927,Source2,2,2016-06-22 17:44:46,2016-06-22 18:29:46,37.570854,-122.032478,,,0.0,Accident on Fremont Blvd Northbound at Decoto Rd.,Fremont Blvd,Fremont,Alameda,CA,94555,US,US/Pacific,KHWD,2016-06-22 17:54:00,63.0,,63.0,30.02,10.0,West,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-928,Source2,3,2016-06-22 17:56:42,2016-06-22 18:41:42,38.945255,-121.046089,,,0.0,Right hand shoulder blocked due to accident on I-80 Westbound at Exit 123 Bell Rd.,I-80 E,Auburn,Placer,CA,95603,US,US/Pacific,KAUN,2016-06-22 17:55:00,91.4,,15.0,29.95,10.0,SW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-929,Source2,2,2016-06-22 18:06:34,2016-06-22 18:51:34,38.929756,-121.08866100000002,,,0.0,Accident on CA-49 Grass Valley Hwy Northbound at Hulbert Way.,Hulbert Way,Auburn,Placer,CA,95603,US,US/Pacific,KAUN,2016-06-22 18:15:00,91.4,,17.0,29.95,10.0,South,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-930,Source2,3,2016-06-22 18:13:45,2016-06-22 18:43:45,37.31652800000001,-121.911858,,,0.0,Accident on I-280 Eastbound at Exits 4 5A Parkmoor Ave.,Parkmoor Ave,San Jose,Santa Clara,CA,95126-3429,US,US/Pacific,KSJC,2016-06-22 17:53:00,72.0,,49.0,29.98,10.0,WNW,11.5,,Clear,False,False,True,False,False,False,True,False,False,False,False,True,False,Day,Day,Day,Day
A-931,Source2,3,2016-06-22 18:26:43,2016-06-22 18:56:43,37.315025,-121.909073,,,0.0,Lane blocked due to accident on I-280 Southbound at Exits 4 5A Parkmoor Ave.,I-280 S,San Jose,Santa Clara,CA,95126,US,US/Pacific,KSJC,2016-06-22 18:53:00,71.1,,47.0,29.99,10.0,WNW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-932,Source2,3,2016-06-22 18:45:07,2016-06-22 19:15:07,37.830669,-122.293343,,,0.0,Accident on I-80 I-580 Westbound at Exit 19A I-80 I-580.,I-580 W,Emeryville,Alameda,CA,94608,US,US/Pacific,KOAK,2016-06-22 18:53:00,63.0,,65.0,30.0,10.0,WSW,11.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-933,Source2,3,2016-06-22 18:54:05,2016-06-22 19:24:05,37.641117,-122.406021,,,0.0,Accident on I-380 Eastbound at Exit 6A US-101.,Bayshore Fwy S,South San Francisco,San Mateo,CA,94080,US,US/Pacific,KSFO,2016-06-22 18:56:00,62.1,,62.0,30.0,10.0,West,12.7,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-934,Source2,3,2016-06-22 18:52:35,2016-06-22 19:22:35,37.693237,-122.052116,,,0.0,Accident on I-580 Eastbound at Exit 37 Castro Valley Blvd.,I-580 E,Castro Valley,Alameda,CA,94552,US,US/Pacific,KHWD,2016-06-22 18:54:00,64.0,,60.0,30.03,10.0,West,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-935,Source2,3,2016-06-22 19:02:49,2016-06-22 19:32:49,37.852394,-122.029083,,,0.0,Accident on I-680 Southbound at Exits 42A 42B Stone Valley Rd.,I-680 S,Alamo,Contra Costa,CA,94507,US,US/Pacific,KCCR,2016-06-22 18:53:00,75.9,,38.0,29.88,10.0,SSW,16.1,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-936,Source2,2,2016-06-22 18:53:20,2016-06-22 19:38:20,38.373032,-121.358482,,,0.0,Right hand shoulder blocked due to accident on CA-99 Northbound at Exit 284 County Hwy-E2 Grant Line Rd.,CA-99 N,Elk Grove,Sacramento,CA,95624,US,US/Pacific,KSAC,2016-06-22 18:53:00,84.0,,31.0,29.85,10.0,SSW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-937,Source2,3,2016-06-22 19:21:16,2016-06-22 19:51:16,38.64341,-121.434265,,,0.0,Accident on I-80 Westbound at Exit 91 Raley Blvd.,I-80 W,Sacramento,Sacramento,CA,95838,US,US/Pacific,KMCC,2016-06-22 19:15:00,86.0,,27.0,29.86,9.0,South,10.4,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-938,Source2,3,2016-06-22 19:27:10,2016-06-22 20:12:10,38.537041,-121.739067,,,0.0,Accident on I-80 Eastbound at Exits 70 71 Old Davis Rd. On the median.,I-80 E,Davis,Solano,CA,95616,US,US/Pacific,KEDU,2016-06-22 19:35:00,84.2,,30.0,29.85,10.0,SW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
